index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily
314,moisturizers,HERBIVORE,Rose Quartz Illuminating Body Oil,['48'],"-Camellia Flower Oil: Provides moisture and gives skin a luminous glow.
-Orchid Extract: Smooths and conditions the look of skin; acts as a powerful antioxidant.
-Moroccan Rose Absolute Oil: Moisturizes and supports natural elasticity in the skin.

Capric Triglycerides (Fractionated Coconut Oil), Camellia Oleifera (Camellia) Seed Oil, Orchid Root Extract, Hydrogenated Soybean Oil (Non-GMO Soy Wax), Simmondsia Chinensis (Jojoba) Seed Oil, Olive Squalane, Butyrospermum Parkii (Shea) Butter, Mica, Titanium Dioxide, Cocos Nucifera (Virgin Coconut) Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Jasminum Grandiflorum (Jasmine) Floral Extract, Rosa damascena (Moroccan Rose) Absolute, Mica, Titanium Dioxicde, Iron Oxide, Euphorbia Cerifera (Candelilla) Wax.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1
315,moisturizers,JO MALONE LONDON,Geranium & Walnut Hand Cream,['30'],"Jo Malone London celebrates British style, unexpected fragrances, and the elegant art of gift giving. Each scented creation is elegantly simple, and can be layered for an expression of individuality. Crafted from the highest quality ingredients with a touch of the unexpected, Jo Malone London remains at the forefront of perfumery.",0,0,0,0
316,moisturizers,ELLIS BROOKLYN,Fable Excellent Body Milk,['55'],"Ellis Brooklyn was created by Bee Shapiro, a chic Williamsburg mom who happens to be a beauty columnist for The New York Times. The fragrance and body care line features sophisticated, multilayered scents crafted with care in small batches. Products are phthalate-free, paraben-free, cruelty-free, eco-friendly, and utterly luxurious.",0,0,0,0
317,moisturizers,CAPRI BLUE,Volcano Hand Lotion Cream,['18'],"Water/Aqua/Eau, Cocos Nucifera (Coconut) Oil, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Glycerin, Polysorbate 20, Bentonite, Butyrpspermum Parkii (Shea) Butter, Parfum/Fragrance, Xanthum Gum, Phenoxyethanol, Capryl Glycol, Citral Limonene, Geraniol, Linalool.",0,0,0,0
318,moisturizers,ACQUA DI PARMA,Fico di Amalfi Spray Body Lotion,['66'],"-Almond Oil, Olive Oil, and Grapeseed Oil: Hydrate and nurture dry skin.

Water, C10-18 Triglycerides, C12-15 Alkyl Benzoate, Octyldodecanol, Butylene Glycol, Fragrance, Polysorbate 20, Glyceryl Stearate Citrate, Isononyl Isononanoate, Panthenol, Potassium Cetyl Phosphate, Ppg-1-peg-9 Lauryl Glycol Ether, Propylene Glycol, Phenoxyethanol, 1,2-hexanediol, Limonene, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Linalool, Citric Acid, Hexyl Cinnamal, Alpha-isomethyl Ionone, Citronellol, Olea Europaea (Olive) Fruit Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Oil, Hydroxycitronellal, Coumarin, Citral, Geraniol, Amyl Cinnamal, BHT, Tacopherol.

Acqua di Parma product ingredient listings are updated periodically. Before using an Acqua di Parma product, please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",0,0,0,0
319,moisturizers,NATASHA DENONA,Body Glow,['55'],"-Hydrocolloid: Dispersed in water to make the product highly compatible with the skin without drying it out.
-High-quality Pearls: Create a glowing finish.

Water, Mica, Butylene Glycol, Glycerin, Polyester-5, Octyldodecyl Stearoyl Stearate, Acrylates Copolymer, PVP, Triethanolamine, Capryll Glycol, Fragrance, Hexylene Glycol, Methylisothiazolinone (+/-) May Contain: CI 77491, CI 77492, CI 77499 [Iron Oxides], CI 77891 [Titanium Dioxide], CI 75470 [Carmine], CI 77510 [Ferric Ferrocyanide], CI 77742 [Manganese Violet], CI 42090 [FD&C Blue No1], CI 19140 [FD&C Yellow No.5], CI 16035 [FD&C Red No.40], CI 77007 [Ultramarines], Bismuth Oxychloride, Magnesium Stearate, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, Lauroyl Lysine, Tin Oxide.",0,0,0,0
320,moisturizers,LAURA MERCIER,Fresh Fig Hand Crème,['22'],"Water, Caprylic/Capric Triglyceride, Glycerin, C12-15 Alkyl Benzoate, Fragrance, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Myristyl Myristate, Hydrogenated Vegetable Oil, Butylene Glycol, Isododecane, Jojoba Esters, Butyrospermum Parkii (Shea Butter), Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Fruit Oil, Aluminum Starch Octenylsuccinate, Aloe Barbadensis Leaf Juice, Ammonium Acryloyldimethyltaurate/VP Copolymer, Panthenol, Sodium Hyaluronate, Ficus Carica (Fig) Fruit Extract, Vanilla Planifolia Fruit Extract, Theobroma Cacao (Cocoa) Extract, Cinnamomum Zeylancium (Cinnamon) Bark Extract, Coffea Arabica (Coffee) Seed Extract, Myristica Fragrans (Nutmeg) Extract, Honey (Mel) Extract, Prunus Amygdalus Dulcis (Sweet Almond) Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Tocopheryl Acetate, Steareth-2, Cetyl Alcohol, Stearyl Alcohol, Xanthan Gum, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Benzophenone-4, Aminomethyl Propanol, BHT, Disodium EDTA, Caprylyl Glycol, Sorbic Acid, Chlorphenesin, PHenoxyethanol, Benzyl Benozate, Coumarin, Linalool. May Contain (+/-): CI 60730 (Ext. Violet 2), CI 14700 (Red 4), CI 17200 (Red 33).",0,0,0,0
321,moisturizers,LAVANILA,The Healthy Body Butter - Super Sensitive Fragrance Free,['19'],No Info,0,0,0,0
322,moisturizers,MOROCCANOIL,Intense Hydrating Treatment,['38'],"-Argan Oil and Sunflower Seed Oil: Extremely rich in tocopherols (vitamin E), essential fatty acids, and antioxidants, these natural oils help to hydrate and nourish to help improve skin texture and tone.
-Chamomile Water: Rich in essential oils to help soothe and soften skin.
-Glycerin: Helps increase skin’s elasticity and provide long-lasting moisture.

Caprylic/Capric Triglyceride, Isopropyl Palmitate, Glycerin, Argania Spinosa (Argan) Kernel Oil, Helianthus Annuus (Sunflower) Seed Oil, Water, Sucrose Laurate, Parfum/Fragrance, Anthemis Nobilis Flower Water, Lavandula Angustifolia (Lavender) Oil, Tocopheryl Acetate, Citric Acid, Caramel, Potassium Sorbate, Dehydroacetic Acid, Benzyl Alcohol, Linalool, Limonene, Citronellol, Geraniol, Eugenol, Benzyl Benzoate, Benzyl Cinnamate, Citral.",1,1,1,0
323,SPF,SUPERGOOP!,Unseen Sunscreen SPF 40,['34'],"-Complex Derived from Meadowfoam Seed: Increases hydration levels, resulting in a more even skin texture.
-Red Algae: Helps protect against blue light emitted by electronic devices.
-Frankincense: Provides a soothing effect.

Avobenzone, 3%, Homosalate 8%, Octisalate 5%, Octocrylene 4%, Isododecane, Dimethicone Crosspolymer, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, Polymethylsilsesquioxane, Isohexadecane, Dicaprylyl Carbonate, Meadowfoam Estolide, Caprylic/Capric Triglyceride, Polyester-7, Neopentyl Glycol Diheptanoate, Lithothamnion Calcareum Extract, Caprylyl Glycol, Butyrospermum Parkii (Shea) Butter, Jojoba Esters, Mannitol, Olibanum, Lecithin, Microcrystalline Cellulose, Diatomaceous Earth, Zinc Sulfate, Silica, Tocopherol.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1
324,SPF,ISLE OF PARADISE,Self Tanning Drops,['29'],"-Coconut Oil: Hydrates and smooths the skin.
-Avocado Oil: High in Vitamins A and C; a fast-absorbing skin conditioning agent.
-Chia Seed Oil: One of nature’s richest vegetarian sources of omega 3 fatty acids; proven to significantly improve skin hydration and maintain skin barrier function.
-Eucalyptus Clobulus Leaf Oil: Isle of Paradise fragrance .

Water, Dihydroxyacetone, Alcohol Denat. (SD Alcohol 40-B), Glycerin, Polysorbate 80, Xanthan Gum, Erythrulose, Propylene Glycol, Tropaeolum Majus Flower/Leaf/Stem Extract, Tocopheryl Acetate (Vitamin E Acetate), Aloe Barbadensis Extract*, Citrus Grandis (Grapefruit) Peel Oil*, Cocos Nucifera (Coconut) Oil*, Eucalyptus Globulus Leaf Oil*, Mentha Piperita (Peppermint) Oil*, Persea Gratissima (Avocado) Oil*, Salvia Hispanica Seed Oil*, Salvia Officinalis (Sage) Oil*, Methoxyphenyl t-Butylphenyl Propanediol, Agastache Mexicana Flower/Leaf/Stem Extract, Ascorbic Acid, Propanediol, Ethylhexylglycerin, Sodium Metabisulfite, Fragrance, Sodium Hydroxide, Phenoxyethanol, Triethylene Glycol. *Organic.",1,1,1,1
325,SPF,SUPERGOOP!,Glowscreen Sunscreen SPF 40,['36'],"-Hyaluronic Acid and Vitamin B5: Help boost moisture in the skin, leaving it feeling soft and nurtured.
-Sea Lavender: Provides powerful antioxidant protection while also supporting long-lasting hydration.
-Cocoa Peptides: Help protect the skin from blue-light damage.

Avobenzone 3%, Octisalate 5%, Octocrylene 10%, Water, Propanediol, Butyloctyl Salicylate, Glycerin, C12-15 Alkyl Benzoate, Polymethylsilsesquioxane, Niacinamide, Glyceryl Stearate Citrate, Bismuth Oxychloride, Mica, Titanium Dioxide, Lauryl Lactate, Isododecane, Isodecyl Neopentanoate, Glyceryl Stearate, Diisopropyl Sebacate, Cetyl Phosphate, Caprylic/Capric Triglyceride, Coco-Caprylate, Ethylhexyl Hydroxystearate, Butylene Glycol, Arginine, Hydroxyacetophenone, Caprylyl Glycol, 1,2-Hexanediol, Iron Oxides, Sodium Hyaluronate, Chlorphenesin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Trisodium Ethylenediamine Disuccinate, Phospholipids, Limonium Gerberi Extract, Leuconostoc/ Radish Root Ferment Filtrate, Theobroma Cacao (Cocoa) Seed Extract, Pantothenic Acid, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Ferulic Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,0
326,SPF,DIOR,Dior Lip Glow,['34'],"-Mango Butter: Smooths, softens, and hydrates.

A C10-30 Cholesterol/Lanosterol Esters, Diisostearyl Malate, Bis-Diglyceryl Polyacyladipate-2, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Synthetic Beeswax, Polyglyceryl-2 Triisostearate, Mangifera Indica (Mango) Seed Butter, Calcium Sodium Borosilicate, Hydrogenated Microcrystalline Wax, C20-40 Alcohols, Polyethylene, Ethylhexyl Palmitate, Decyloxazolidinone, Synthetic Fluorphlogopite, Parfum (Fragrance), Luffa Cylindrica Seed Oil, Bht, Vanillin, Tin Oxide, Tocopherol, Benzyl Alcohol, Propyl Gallate, [+/- :Ci 12085 (Red 36, Red 36 Lake), Ci 15850 (Red 6, Red 7, Red 7 Lake), Ci 15985 (Yellow 6, Yellow 6 Lake), Ci 17200 (Red 33)Ci 19140 (Yellow 5, Yellow 5 Lake), Ci 42090 (Blue 1, Blue 1 Lake), Ci 45380 (Red 21, Red 21 Lake, Red 22, Red 22 Lake), Ci 45410 (Red 27, Red 27 Lake, Red 28, Red 28 Lake), Ci 73360 (Red 30, Red 30 Lake), Ci 75470 (Carmine), Ci 77163 (Bismuth Oxychloride), Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide)].",0,0,0,0
327,SPF,LAURA MERCIER,Tinted Moisturizer Natural Skin Perfector Broad Spectrum SPF 30,['47'],"-Macadamia and Kukui Seed Oils: Help increase the skin's moisture levels long-term for up to 24 hours of hydration, while reducing the signs of visibly dry skin.
-Silica Treated Pigment: Helps create a soft-focus effect for a naturally dewy finish.
-Tamarind Seed Extract: Locks in moisture and gives enhanced antioxidant protection.
-Avobenzone 2.5%, Octinoxate 7.49%, Octocrylene 2%, and Oxybenzone 1%: Sun protection.

Water, Glycerin, Butylene Glycol, Dimethicone, Peg/Ppg-14/7 Dimethyl Ether, Hydrogenated Polydecene, Peg-5 Glyceryl Stearate, Isododecane, Silica, Phenyl Trimethicone, Trehalose, Phenoxyethanol, Tocopherol, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil, Aleurites Moluccanus Seed Oil, Rhus Verniciflua Peel Wax, Tamarindus Indica Seed Gum, Saccharide Isomerate, Pentylene Glycol, Isostearic Acid, Glyceryl Stearate Se, Polysilicone-11, Behenyl Alcohol, Behenic Acid, Stearic Acid, Batyl Alcohol, Hydroxypropyl Methylcellulose Stearoxy Ether, Peg-30 Phytosterol, Disodium Edta, Sodium Metaphosphate, Carbomer, Polyacrylate Crosspolymer-6, Potassium Hydroxide, Bht, Sodium Citrate, Citric Acid, T-Butyl Alcohol. May Contain: Titanium Dioxide, Iron Oxides.",1,0,0,0
